ticker,tier2_scope1_tco2e,tier2_scope1_method,tier2_scope1_sector_used,tier2_scope1_peer_count,tier2_scope1_notes,tier2_scope2_tco2e,tier2_scope2_method,tier2_scope2_sector_used,tier2_scope2_peer_count,tier2_scope2_notes
EQIX,56901.1,median_model_revenue+employees,sector:Real Estate,8,"Tier 2 Scope 1 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Real Estate' (8 Tier 1 peers with a real Scope 1 value, floor=5). Revenue-based: median peer Scope 1 tCO2e/$ revenue (5.49255e-06) x this company's revenue ($9,904,000,000) = 54,398 tCO2e. Employee-based: median peer Scope 1 tCO2e/employee (4.331) x this company's employee count (13,716) = 59,404 tCO2e. Final estimate is the average of the available method(s): 56,901 tCO2e.",1465470.4,median_model_revenue+employees,sector:Real Estate,7,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Real Estate' (7 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (7.54576e-06) x this company's revenue ($9,904,000,000) = 74,733 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (208.239) x this company's employee count (13,716) = 2,856,208 tCO2e. Final estimate is the average of the available method(s): 1,465,470 tCO2e."
ERIE,2145.8,median_model_revenue+employees,sector:Financials,21,"Tier 2 Scope 1 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Financials' (21 Tier 1 peers with a real Scope 1 value, floor=5). Revenue-based: median peer Scope 1 tCO2e/$ revenue (5.36817e-07) x this company's revenue ($4,119,469,056) = 2,211 tCO2e. Employee-based: median peer Scope 1 tCO2e/employee (0.312029) x this company's employee count (6,667) = 2,080 tCO2e. Final estimate is the average of the available method(s): 2,146 tCO2e.",1270.7,median_model_revenue+employees,sector:Financials,17,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Financials' (17 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (1.98278e-07) x this company's revenue ($4,119,469,056) = 817 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (0.25868) x this company's employee count (6,667) = 1,725 tCO2e. Final estimate is the average of the available method(s): 1,271 tCO2e."
ESS,9090.8,median_model_revenue+employees,sector:Real Estate,8,"Tier 2 Scope 1 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Real Estate' (8 Tier 1 peers with a real Scope 1 value, floor=5). Revenue-based: median peer Scope 1 tCO2e/$ revenue (5.49255e-06) x this company's revenue ($1,980,775,936) = 10,880 tCO2e. Employee-based: median peer Scope 1 tCO2e/employee (4.331) x this company's employee count (1,686) = 7,302 tCO2e. Final estimate is the average of the available method(s): 9,091 tCO2e.",183018.8,median_model_revenue+employees,sector:Real Estate,7,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Real Estate' (7 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (7.54576e-06) x this company's revenue ($1,980,775,936) = 14,946 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (208.239) x this company's employee count (1,686) = 351,091 tCO2e. Final estimate is the average of the available method(s): 183,019 tCO2e."
EG,4994.0,median_model_revenue+employees,sector:Financials,21,"Tier 2 Scope 1 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Financials' (21 Tier 1 peers with a real Scope 1 value, floor=5). Revenue-based: median peer Scope 1 tCO2e/$ revenue (5.36817e-07) x this company's revenue ($16,824,999,936) = 9,032 tCO2e. Employee-based: median peer Scope 1 tCO2e/employee (0.312029) x this company's employee count (3,064) = 956 tCO2e. Final estimate is the average of the available method(s): 4,994 tCO2e.",2064.3,median_model_revenue+employees,sector:Financials,17,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Financials' (17 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (1.98278e-07) x this company's revenue ($16,824,999,936) = 3,336 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (0.25868) x this company's employee count (3,064) = 793 tCO2e. Final estimate is the average of the available method(s): 2,064 tCO2e."
EVRG,,,,,,61856.5,median_model_revenue+employees,sector:Utilities,10,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Utilities' (10 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (9.6601e-06) x this company's revenue ($6,093,899,776) = 58,868 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (13.8233) x this company's employee count (4,691) = 64,845 tCO2e. Final estimate is the average of the available method(s): 61,856 tCO2e."
ES,31610801.3,median_model_revenue+employees,sub_industry:Electric Utilities,14,"Tier 2 Scope 1 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sub_industry = 'Electric Utilities' (14 Tier 1 peers with a real Scope 1 value, floor=5). Revenue-based: median peer Scope 1 tCO2e/$ revenue (0.0023194) x this company's revenue ($13,998,372,864) = 32,467,798 tCO2e. Employee-based: median peer Scope 1 tCO2e/employee (2865.88) x this company's employee count (10,731) = 30,753,805 tCO2e. Final estimate is the average of the available method(s): 31,610,801 tCO2e.",141781.9,median_model_revenue+employees,sector:Utilities,10,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Utilities' (10 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (9.6601e-06) x this company's revenue ($13,998,372,864) = 135,226 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (13.8233) x this company's employee count (10,731) = 148,338 tCO2e. Final estimate is the average of the available method(s): 141,782 tCO2e."
EXE,1819889.2,median_model_revenue+employees,sub_industry:Oil & Gas Exploration & Production,6,"Tier 2 Scope 1 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sub_industry = 'Oil & Gas Exploration & Production' (6 Tier 1 peers with a real Scope 1 value, floor=5). Revenue-based: median peer Scope 1 tCO2e/$ revenue (0.000192331) x this company's revenue ($12,657,999,872) = 2,434,524 tCO2e. Employee-based: median peer Scope 1 tCO2e/employee (753.284) x this company's employee count (1,600) = 1,205,255 tCO2e. Final estimate is the average of the available method(s): 1,819,889 tCO2e.",220466.4,median_model_revenue+employees,sector:Energy,6,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Energy' (6 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (1.7615e-05) x this company's revenue ($12,657,999,872) = 222,971 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (136.226) x this company's employee count (1,600) = 217,962 tCO2e. Final estimate is the average of the available method(s): 220,466 tCO2e."
EXPE,39248.4,median_model_revenue+employees,sector:Consumer Discretionary,21,"Tier 2 Scope 1 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Consumer Discretionary' (21 Tier 1 peers with a real Scope 1 value, floor=5). Revenue-based: median peer Scope 1 tCO2e/$ revenue (3.71647e-06) x this company's revenue ($15,699,999,744) = 58,349 tCO2e. Employee-based: median peer Scope 1 tCO2e/employee (1.25926) x this company's employee count (16,000) = 20,148 tCO2e. Final estimate is the average of the available method(s): 39,248 tCO2e.",66497.0,median_model_revenue+employees,sector:Consumer Discretionary,18,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Consumer Discretionary' (18 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (6.64506e-06) x this company's revenue ($15,699,999,744) = 104,327 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (1.79165) x this company's employee count (16,000) = 28,666 tCO2e. Final estimate is the average of the available method(s): 66,497 tCO2e."
EXR,27817.5,median_model_revenue+employees,sector:Real Estate,8,"Tier 2 Scope 1 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Real Estate' (8 Tier 1 peers with a real Scope 1 value, floor=5). Revenue-based: median peer Scope 1 tCO2e/$ revenue (5.49255e-06) x this company's revenue ($3,511,115,008) = 19,285 tCO2e. Employee-based: median peer Scope 1 tCO2e/employee (4.331) x this company's employee count (8,393) = 36,350 tCO2e. Final estimate is the average of the available method(s): 27,818 tCO2e.",887122.4,median_model_revenue+employees,sector:Real Estate,7,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Real Estate' (7 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (7.54576e-06) x this company's revenue ($3,511,115,008) = 26,494 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (208.239) x this company's employee count (8,393) = 1,747,751 tCO2e. Final estimate is the average of the available method(s): 887,122 tCO2e."
XOM,,,,,,7123789.3,median_model_revenue+employees,sector:Energy,6,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Energy' (6 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (1.7615e-05) x this company's revenue ($361,060,007,936) = 6,360,074 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (136.226) x this company's employee count (57,900) = 7,887,504 tCO2e. Final estimate is the average of the available method(s): 7,123,789 tCO2e."
FFIV,2962.1,median_model_revenue+employees,sector:Information Technology,37,"Tier 2 Scope 1 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Information Technology' (37 Tier 1 peers with a real Scope 1 value, floor=5). Revenue-based: median peer Scope 1 tCO2e/$ revenue (6.23987e-07) x this company's revenue ($3,309,331,968) = 2,065 tCO2e. Employee-based: median peer Scope 1 tCO2e/employee (0.592647) x this company's employee count (6,512) = 3,859 tCO2e. Final estimate is the average of the available method(s): 2,962 tCO2e.",8591.0,median_model_revenue+employees,sector:Information Technology,29,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Information Technology' (29 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (2.34945e-06) x this company's revenue ($3,309,331,968) = 7,775 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (1.44455) x this company's employee count (6,512) = 9,407 tCO2e. Final estimate is the average of the available method(s): 8,591 tCO2e."
FDS,2635.0,median_model_revenue+employees,sector:Financials,21,"Tier 2 Scope 1 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Financials' (21 Tier 1 peers with a real Scope 1 value, floor=5). Revenue-based: median peer Scope 1 tCO2e/$ revenue (5.36817e-07) x this company's revenue ($2,438,458,880) = 1,309 tCO2e. Employee-based: median peer Scope 1 tCO2e/employee (0.312029) x this company's employee count (12,694) = 3,961 tCO2e. Final estimate is the average of the available method(s): 2,635 tCO2e.",1883.6,median_model_revenue+employees,sector:Financials,17,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Financials' (17 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (1.98278e-07) x this company's revenue ($2,438,458,880) = 483 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (0.25868) x this company's employee count (12,694) = 3,284 tCO2e. Final estimate is the average of the available method(s): 1,884 tCO2e."
FICO,669.9,median_model_revenue+employees,sub_industry:Application Software,7,"Tier 2 Scope 1 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sub_industry = 'Application Software' (7 Tier 1 peers with a real Scope 1 value, floor=5). Revenue-based: median peer Scope 1 tCO2e/$ revenue (2.60656e-07) x this company's revenue ($2,393,574,912) = 624 tCO2e. Employee-based: median peer Scope 1 tCO2e/employee (0.18472) x this company's employee count (3,876) = 716 tCO2e. Final estimate is the average of the available method(s): 670 tCO2e.",2506.8,median_model_revenue+employees,sub_industry:Application Software,7,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sub_industry = 'Application Software' (7 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (9.10231e-07) x this company's revenue ($2,393,574,912) = 2,179 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (0.731378) x this company's employee count (3,876) = 2,835 tCO2e. Final estimate is the average of the available method(s): 2,507 tCO2e."
FRT,4347.4,median_model_revenue+employees,sector:Real Estate,8,"Tier 2 Scope 1 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Real Estate' (8 Tier 1 peers with a real Scope 1 value, floor=5). Revenue-based: median peer Scope 1 tCO2e/$ revenue (5.49255e-06) x this company's revenue ($1,335,422,976) = 7,335 tCO2e. Employee-based: median peer Scope 1 tCO2e/employee (4.331) x this company's employee count (314) = 1,360 tCO2e. Final estimate is the average of the available method(s): 4,347 tCO2e.",37731.9,median_model_revenue+employees,sector:Real Estate,7,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Real Estate' (7 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (7.54576e-06) x this company's revenue ($1,335,422,976) = 10,077 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (208.239) x this company's employee count (314) = 65,387 tCO2e. Final estimate is the average of the available method(s): 37,732 tCO2e."
FDXF,112534.3,median_model_revenue+employees,sector:Industrials,40,"Tier 2 Scope 1 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Industrials' (40 Tier 1 peers with a real Scope 1 value, floor=5). Revenue-based: median peer Scope 1 tCO2e/$ revenue (6.94524e-06) x this company's revenue ($8,794,999,808) = 61,083 tCO2e. Employee-based: median peer Scope 1 tCO2e/employee (4.09963) x this company's employee count (40,000) = 163,985 tCO2e. Final estimate is the average of the available method(s): 112,534 tCO2e.",111469.9,median_model_revenue+employees,sector:Industrials,28,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Industrials' (28 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (9.89188e-06) x this company's revenue ($8,794,999,808) = 86,999 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (3.39852) x this company's employee count (40,000) = 135,941 tCO2e. Final estimate is the average of the available method(s): 111,470 tCO2e."
